path,fusion_name,file_name,visible,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15
v2.1_lower_body_latest:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain:9,Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,0.000000,-0.000000,1.000000,2.900000,0.965926,-0.258819,-0.000000,-7.602883,0.258819,0.965926,-0.000000,-11.576021,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain:10,Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,0.000000,-0.000000,1.000000,2.900000,0.965926,-0.258819,-0.000000,-6.981718,0.258819,0.965926,-0.000000,-13.894243,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain:11,Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,0.000000,-0.000000,1.000000,2.900000,0.965926,-0.258819,-0.000000,-7.292300,0.258819,0.965926,-0.000000,-12.735132,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain:12,Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,0.000000,-0.000000,1.000000,2.900000,0.965926,-0.258819,-0.000000,-7.913466,0.258819,0.965926,-0.000000,-10.416910,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain:13,Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,-0.000000,-0.000000,-1.000000,-2.900000,0.965926,0.258819,0.000000,-7.602580,0.258819,-0.965926,0.000000,-11.575939,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain:14,Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,-0.000000,-0.000000,-1.000000,-2.900000,0.965926,0.258819,0.000000,-6.981414,0.258819,-0.965926,0.000000,-13.894161,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain:15,Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,-0.000000,-0.000000,-1.000000,-2.900000,0.965926,0.258819,0.000000,-7.291997,0.258819,-0.965926,0.000000,-12.735050,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain:16,Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,-0.000000,-0.000000,-1.000000,-2.900000,0.965926,0.258819,0.000000,-7.913162,0.258819,-0.965926,0.000000,-10.416828,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain:17,Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,-0.000000,-0.000000,-1.000000,-2.900000,-0.965926,0.258819,-0.000000,7.291997,0.258819,0.965926,0.000000,-12.735050,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain:18,Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,-0.000000,-0.000000,-1.000000,-2.900000,-0.965926,0.258819,-0.000000,6.981414,0.258819,0.965926,0.000000,-13.894161,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain:19,Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,-0.000000,-0.000000,-1.000000,-2.900000,-0.965926,0.258819,-0.000000,7.602580,0.258819,0.965926,0.000000,-11.575939,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain:20,Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,-0.000000,-0.000000,-1.000000,-2.900000,-0.965926,0.258819,-0.000000,7.913162,0.258819,0.965926,0.000000,-10.416828,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain:21,Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,0.000000,0.000000,1.000000,2.900000,-0.965926,-0.258819,0.000000,6.981414,0.258819,-0.965926,0.000000,-13.894161,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain:22,Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,0.000000,0.000000,1.000000,2.900000,-0.965926,-0.258819,0.000000,7.291997,0.258819,-0.965926,0.000000,-12.735050,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain:23,Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,-0.000000,0.000000,1.000000,2.900000,-0.965926,-0.258819,0.000000,7.602580,0.258819,-0.965926,0.000000,-11.575939,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain:24,Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,-0.000000,0.000000,1.000000,2.900000,-0.965926,-0.258819,0.000000,7.913162,0.258819,-0.965926,0.000000,-10.416828,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain:1,Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,1.000000,0.000000,-0.000000,0.600000,0.000000,0.000000,1.000000,2.950000,0.000000,-1.000000,-0.000000,-5.110000,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain:2,Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,1.000000,0.000000,-0.000000,-0.600000,0.000000,0.000000,1.000000,2.950000,0.000000,-1.000000,0.000000,-5.110000,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain:3,Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,1.000000,0.000000,-0.000000,-1.800000,0.000000,0.000000,1.000000,2.950000,0.000000,-1.000000,0.000000,-5.110000,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain:4,Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,1.000000,0.000000,-0.000000,1.800000,0.000000,0.000000,1.000000,2.950000,0.000000,-1.000000,-0.000000,-5.110000,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain:5,Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,-1.000000,-0.000000,-0.000000,-0.600000,0.000000,0.000000,-1.000000,-2.950000,-0.000000,-1.000000,0.000000,-5.110000,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain:6,Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,-1.000000,-0.000000,-0.000000,-1.800000,0.000000,0.000000,-1.000000,-2.950000,-0.000000,-1.000000,0.000000,-5.110000,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain:7,Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,-1.000000,0.000000,-0.000000,0.600000,0.000000,0.000000,-1.000000,-2.950000,-0.000000,-1.000000,0.000000,-5.110000,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain:8,Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,-1.000000,0.000000,-0.000000,1.800000,0.000000,0.000000,-1.000000,-2.950000,-0.000000,-1.000000,0.000000,-5.110000,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain:109,Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,0.000000,-0.000000,1.000000,3.020000,0.965926,-0.258819,-0.000000,-12.014353,0.258819,0.965926,-0.000000,-8.692531,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain:110,Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,0.000000,-0.000000,1.000000,3.020000,0.965926,-0.258819,-0.000000,-15.636863,0.258819,0.965926,-0.000000,-9.663179,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain:111,Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,0.000000,-0.000000,1.000000,3.020000,0.965926,-0.258819,-0.000000,-17.512012,0.258819,0.965926,-0.000000,-12.911032,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain:112,Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,0.000000,-0.000000,1.000000,3.020000,0.965926,-0.258819,-0.000000,-9.671001,0.258819,0.965926,-0.000000,-17.438042,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain:113,Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,0.000000,-0.000000,1.000000,3.020000,0.965926,-0.258819,-0.000000,-13.293511,0.258819,0.965926,-0.000000,-18.408690,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain:114,Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,0.000000,-0.000000,1.000000,3.020000,0.965926,-0.258819,-0.000000,-16.541364,0.258819,0.965926,-0.000000,-16.533541,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain:115,Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,0.000000,-0.000000,1.000000,3.020000,0.965926,-0.258819,-0.000000,-7.795852,0.258819,0.965926,-0.000000,-14.190189,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain:116,Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,0.000000,-0.000000,1.000000,3.020000,0.965926,-0.258819,-0.000000,-8.766500,0.258819,0.965926,-0.000000,-10.567680,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain:117,Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,-0.000000,0.000000,1.000000,3.020000,-0.965926,-0.258819,-0.000000,9.670698,0.258819,-0.965926,0.000000,-17.437960,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain:118,Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,-0.000000,0.000000,1.000000,3.020000,-0.965926,-0.258819,-0.000000,13.293207,0.258819,-0.965926,0.000000,-18.408608,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain:119,Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,-0.000000,0.000000,1.000000,3.020000,-0.965926,-0.258819,-0.000000,16.541060,0.258819,-0.965926,0.000000,-16.533459,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain:120,Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,-0.000000,0.000000,1.000000,3.020000,-0.965926,-0.258819,-0.000000,7.795549,0.258819,-0.965926,0.000000,-14.190107,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain:121,Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,-0.000000,-0.000000,1.000000,3.020000,-0.965926,-0.258819,-0.000000,12.014050,0.258819,-0.965926,-0.000000,-8.692450,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain:122,Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,-0.000000,-0.000000,1.000000,3.020000,-0.965926,-0.258819,-0.000000,15.636559,0.258819,-0.965926,-0.000000,-9.663098,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain:123,Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,-0.000000,-0.000000,1.000000,3.020000,-0.965926,-0.258819,-0.000000,17.511708,0.258819,-0.965926,-0.000000,-12.910951,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain:124,Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,-0.000000,-0.000000,1.000000,3.020000,-0.965926,-0.258819,-0.000000,8.766197,0.258819,-0.965926,-0.000000,-10.567599,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain:125,Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,-0.000000,-0.000000,-1.000000,-1.730000,-0.965926,0.258819,-0.000000,9.670697,0.258819,0.965926,-0.000000,-17.437961,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain:126,Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,-0.000000,0.000000,-1.000000,-1.730000,-0.965926,0.258819,0.000000,7.795548,0.258819,0.965926,0.000000,-14.190108,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain:127,Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,-0.000000,-0.000000,-1.000000,-1.730000,-0.965926,0.258819,-0.000000,13.293207,0.258819,0.965926,-0.000000,-18.408609,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain:128,Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,-0.000000,-0.000000,-1.000000,-1.730000,-0.965926,0.258819,-0.000000,16.541060,0.258819,0.965926,-0.000000,-16.533460,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain:129,Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,-0.000000,0.000000,-1.000000,-1.730000,-0.965926,0.258819,0.000000,12.014050,0.258819,0.965926,0.000000,-8.692449,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain:130,Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,-0.000000,0.000000,-1.000000,-1.730000,-0.965926,0.258819,0.000000,17.511708,0.258819,0.965926,0.000000,-12.910950,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain:131,Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,-0.000000,-0.000000,-1.000000,-1.730000,-0.965926,0.258819,-0.000000,8.766197,0.258819,0.965926,-0.000000,-10.567598,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain:132,Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,-0.000000,0.000000,-1.000000,-1.730000,-0.965926,0.258819,0.000000,15.636559,0.258819,0.965926,0.000000,-9.663097,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain:133,Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,-0.000000,-0.000000,-1.000000,-1.730000,0.965926,0.258819,-0.000000,-8.766197,0.258819,-0.965926,0.000000,-10.567598,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain:134,Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,-0.000000,-0.000000,-1.000000,-1.730000,0.965926,0.258819,-0.000000,-15.636559,0.258819,-0.965926,0.000000,-9.663097,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain:135,Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,-0.000000,-0.000000,-1.000000,-1.730000,0.965926,0.258819,-0.000000,-17.511708,0.258819,-0.965926,0.000000,-12.910950,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain:136,Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,-0.000000,-0.000000,-1.000000,-1.730000,0.965926,0.258819,-0.000000,-9.670697,0.258819,-0.965926,0.000000,-17.437961,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain:137,Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,-0.000000,-0.000000,-1.000000,-1.730000,0.965926,0.258819,-0.000000,-13.293207,0.258819,-0.965926,0.000000,-18.408609,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain:138,Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,-0.000000,-0.000000,-1.000000,-1.730000,0.965926,0.258819,-0.000000,-16.541060,0.258819,-0.965926,0.000000,-16.533460,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain:139,Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,-0.000000,-0.000000,-1.000000,-1.730000,0.965926,0.258819,-0.000000,-7.795548,0.258819,-0.965926,0.000000,-14.190108,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain:140,Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,-0.000000,-0.000000,-1.000000,-1.730000,0.965926,0.258819,-0.000000,-12.014050,0.258819,-0.965926,0.000000,-8.692449,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain:141,Hexalobular Socket Pan Head Screw ISO 14583 - M4x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,1.000000,-0.000000,0.000000,-4.527010,-0.000000,-0.258819,-0.965926,-5.657964,0.000000,0.965926,-0.258819,-13.617344,0.000000,0.000000,0.000000,1.000000
