fusion_name,file_name,kind,qty,bodies,children,material,mass_g,bbox_x_mm,bbox_y_mm,bbox_z_mm,linked,out_of_date,path
1_1_06_EB463-509^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE,1_1_06_EB463-509_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE,part,2,1,0,Aluminum A356 T6,6.3,46.0,46.0,4.7,False,,000_left_arm_long_wrist_latest:1+001_left_wrist_long_latest:1+wrist_3-left:1+robstride05:1+FL46BLW10-48V-5N.m-DE(2)^FL46BLW10-48V-5N.m-DE:1+1_1_06_EB463-509^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE:1
1_1_31_EB463-510^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE,1_1_31_EB463-510_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE,part,2,1,0,Aluminum A356 T6,3.6,46.0,46.0,2.5,False,,000_left_arm_long_wrist_latest:1+001_left_wrist_long_latest:1+wrist_3-left:1+robstride05:1+FL46BLW10-48V-5N.m-DE(2)^FL46BLW10-48V-5N.m-DE:1+1_1_31_EB463-510^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE:1
1_2_05_000438^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE,1_2_05_000438_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE,part,16,1,0,Steel,0.1,4.1,3.8,3.8,False,,000_left_arm_long_wrist_latest:1+001_left_wrist_long_latest:1+wrist_3-left:1+robstride05:1+FL46BLW10-48V-5N.m-DE(2)^FL46BLW10-48V-5N.m-DE:1+1_2_05_000438^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE:1
1_2_05_000555^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE,1_2_05_000555_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE,part,16,1,0,Steel,0.1,6.1,3.8,3.8,False,,000_left_arm_long_wrist_latest:1+001_left_wrist_long_latest:1+wrist_3-left:1+robstride05:1+FL46BLW10-48V-5N.m-DE(2)^FL46BLW10-48V-5N.m-DE:1+1_2_05_000555^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE:1
1_2_05_000608^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE,1_2_05_000608_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE,part,8,1,0,Steel,0.4,10.2,4.7,4.7,False,,000_left_arm_long_wrist_latest:1+001_left_wrist_long_latest:1+wrist_3-left:1+robstride05:1+FL46BLW10-48V-5N.m-DE(2)^FL46BLW10-48V-5N.m-DE:1+1_2_05_000608^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE:1
1_2_05_020051^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE,1_2_05_020051_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE,part,6,2,0,Steel,0.2,4.0,4.0,6.6,False,,000_left_arm_long_wrist_latest:1+001_left_wrist_long_latest:1+wrist_3-left:1+robstride05:1+FL46BLW10-48V-5N.m-DE(2)^FL46BLW10-48V-5N.m-DE:1+1_2_05_020051^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE:1
1_2_16_001425^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE,1_2_16_001425_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE,part,2,1,0,FR4,3.9,40.7,40.6,6.8,False,,000_left_arm_long_wrist_latest:1+001_left_wrist_long_latest:1+wrist_3-left:1+robstride05:1+FL46BLW10-48V-5N.m-DE(2)^FL46BLW10-48V-5N.m-DE:1+1_2_16_001425^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE:1
Robstride 03 - full,Robstride_03_-_full,subassembly,1,0,2,,909.0,99.6,98.6,56.6,False,,000_left_arm_long_wrist_latest:1+Robstride 03 - full:1
3_1_02_090_0073_ASM_1_1_ASM,3_1_02_090_0073_ASM_1_1_ASM,subassembly,1,0,12,,884.2,99.6,55.4,98.6,False,,000_left_arm_long_wrist_latest:1+Robstride 03 - full:1+3_1_02_090_0073_ASM_1_1_ASM:1
1_1_02_EB901-547_1_rotor,1_1_02_EB901-547_1_rotor,part,1,1,0,Aluminum A356 T6,37.1,47.0,47.0,11.5,False,,000_left_arm_long_wrist_latest:1+Robstride 03 - full:1+3_1_02_090_0073_ASM_1_1_ASM:1+1_1_02_EB901-547_1_rotor:1
1_1_06_EB903-534_ASM_1_1_ASM,1_1_06_EB903-534_ASM_1_1_ASM,subassembly,1,0,1,,153.6,99.5,98.6,39.5,False,,000_left_arm_long_wrist_latest:1+Robstride 03 - full:1+3_1_02_090_0073_ASM_1_1_ASM:1+1_1_06_EB903-534_ASM_1_1_ASM:1
1_1_06_EB903-537_1_1,1_1_06_EB903-537_1_1,part,1,1,0,matching A356,153.6,99.5,98.6,39.5,False,,000_left_arm_long_wrist_latest:1+Robstride 03 - full:1+3_1_02_090_0073_ASM_1_1_ASM:1+1_1_06_EB903-534_ASM_1_1_ASM:1+1_1_06_EB903-537_1_1:1
1_1_31_QT-942_1,1_1_31_QT-942_1,part,1,1,0,matching A356,53.9,98.6,99.5,14.2,False,,000_left_arm_long_wrist_latest:1+Robstride 03 - full:1+3_1_02_090_0073_ASM_1_1_ASM:1+1_1_31_QT-942_1:1
1_2_04_635000_1_1,1_2_04_635000_1_1,part,1,1,0,Steel,11.7,19.0,6.0,19.0,False,,000_left_arm_long_wrist_latest:1+Robstride 03 - full:1+3_1_02_090_0073_ASM_1_1_ASM:1+1_2_04_635000_1_1:1
1_2_04_680902_1_1,1_2_04_680902_1_1,part,1,1,0,Steel,52.1,58.0,58.0,7.0,False,,000_left_arm_long_wrist_latest:1+Robstride 03 - full:1+3_1_02_090_0073_ASM_1_1_ASM:1+1_2_04_680902_1_1:1
1_2_05_130001_1_1,1_2_05_130001_1_1,part,3,1,0,Steel,0.7,5.6,8.4,5.6,False,,000_left_arm_long_wrist_latest:1+Robstride 03 - full:1+3_1_02_090_0073_ASM_1_1_ASM:1+1_2_05_130001_1_1:1
1_2_06_000004_AF0_1_1,1_2_06_000004_AF0_1_1,part,1,1,0,Steel,0.2,18.7,18.6,1.1,False,,000_left_arm_long_wrist_latest:1+Robstride 03 - full:1+3_1_02_090_0073_ASM_1_1_ASM:1+1_2_06_000004_AF0_1_1:1
1_3_03_000357_1_1,1_3_03_000357_1_1,part,1,1,0,Steel,4.2,60.5,60.6,0.8,False,,000_left_arm_long_wrist_latest:1+Robstride 03 - full:1+3_1_02_090_0073_ASM_1_1_ASM:1+1_3_03_000357_1_1:1
CORE,CORE,part,1,1,0,core material,526.1,84.0,84.0,33.0,False,,000_left_arm_long_wrist_latest:1+Robstride 03 - full:1+3_1_02_090_0073_ASM_1_1_ASM:1+CORE:1
PBC,PBC,part,1,7,0,FR4; Steel; Discrete Component,43.4,68.0,76.0,6.7,False,,000_left_arm_long_wrist_latest:1+Robstride 03 - full:1+3_1_02_090_0073_ASM_1_1_ASM:1+PBC:1
BACK_COVER1_1_06_EB903-538_1,BACK_COVER1_1_06_EB903-538_1,subassembly,1,1,8,,24.7,97.6,79.5,24.6,False,,000_left_arm_long_wrist_latest:1+Robstride 03 - full:1+BACK_COVER1_1_06_EB903-538_1:1
1_2_05_020108_1_1,1_2_05_020108_1_1,part,4,1,0,Steel,0.4,12.1,3.8,3.8,False,,000_left_arm_long_wrist_latest:1+Robstride 03 - full:1+BACK_COVER1_1_06_EB903-538_1:1+1_2_05_020108_1_1:1
1_2_05_140095_1_1,1_2_05_140095_1_1,part,4,2,0,Steel,2.0,14.0,7.0,7.0,False,,000_left_arm_long_wrist_latest:1+Robstride 03 - full:1+BACK_COVER1_1_06_EB903-538_1:1+1_2_05_140095_1_1:1
Robstride 06-No Back Cover,Robstride_06-No_Back_Cover,subassembly,1,0,1,,598.8,84.5,82.0,43.0,False,,000_left_arm_long_wrist_latest:1+Robstride 06-No Back Cover:1
R06,R06,subassembly,1,0,5,,598.8,84.5,82.0,43.0,False,,000_left_arm_long_wrist_latest:1+Robstride 06-No Back Cover:1+R06:1
1_1_31_QT-1040^FL82BLW33-48V-35N.m(开模版)(1)_FL82BLW33-48V-35N.m(开模版)(1).STEP,1_1_31_QT-1040_FL82BLW33-48V-35N.m_1__FL82BLW33-48V-35N.m_1_.STEP,part,1,9,0,matching A356,32.5,82.0,84.5,12.0,False,,000_left_arm_long_wrist_latest:1+Robstride 06-No Back Cover:1+R06:1+1_1_31_QT-1040^FL82BLW33-48V-35N.m(开模版)(1)_FL82BLW33-48V-35N.m(开模版)(1).STEP:1
MAIN,MAIN,subassembly,1,0,1,,80.9,84.5,82.0,32.5,False,,000_left_arm_long_wrist_latest:1+Robstride 06-No Back Cover:1+R06:1+MAIN:1
1_1_06_EB823-507_AF0^1_1_06_EB823-509_ASM_FL82BLW33-48V-35N.m(开模版)(1)_FL82BLW33-48V-35N.m(开模版)(1).STEP,1_1_06_EB823-507_AF0_1_1_06_EB823-509_ASM_FL82BLW33-48V-35N.m_1__FL82BLW33-48V-35N.m_1_.STEP,part,1,1,0,matching A356,80.9,84.5,82.0,32.5,False,,000_left_arm_long_wrist_latest:1+Robstride 06-No Back Cover:1+R06:1+MAIN:1+1_1_06_EB823-507_AF0^1_1_06_EB823-509_ASM_FL82BLW33-48V-35N.m(开模版)(1)_FL82BLW33-48V-35N.m(开模版)(1).STEP:1
R06-ROTOR,R06-ROTOR,part,1,1,0,matching A356,20.2,37.0,37.0,10.5,False,,000_left_arm_long_wrist_latest:1+Robstride 06-No Back Cover:1+R06:1+R06-ROTOR:1
weight,weight,part,1,2,0,Steel; ABS Plastic,450.1,65.0,65.0,30.0,False,,000_left_arm_long_wrist_latest:1+Robstride 06-No Back Cover:1+R06:1+weight:1
bearings,bearings,subassembly,1,0,6,,89.7,366.6,61.5,61.5,False,,000_left_arm_long_wrist_latest:1+bearings:2
bearing_35x44x5_6707_1.6kN_15g,bearing_35x44x5_6707_1.6kN_15g,subassembly,7,0,2,,15.0,44.1,44.1,5.1,False,,000_left_arm_long_wrist_latest:1+bearings:2+bearing_35x44x5_6707_1.6kN_15g:2
half-bearing_35x44x5_6707_1.6kN_15g,half-bearing_35x44x5_6707_1.6kN_15g,part,14,28,0,half-steel,7.5,44.0,44.0,5.0,False,,000_left_arm_long_wrist_latest:1+bearings:2+bearing_35x44x5_6707_1.6kN_15g:2+half-bearing_35x44x5_6707_1.6kN_15g:1
elbow:wrist_roll,elbow_wrist_roll,subassembly,1,0,4,,189.1,111.1,111.1,156.8,False,,000_left_arm_long_wrist_latest:1+elbow:wrist_roll:2
CNC_arm09_x2_elbow_roll_output_shaft,CNC_arm09_x2_elbow_roll_output_shaft,part,1,1,0,Aluminum 6061,44.7,38.6,16.5,79.8,False,,000_left_arm_long_wrist_latest:1+elbow:wrist_roll:2+CNC_arm09_x2_elbow_roll_output_shaft:1
protections,protections,subassembly,1,0,6,,106.7,87.6,90.8,348.6,False,,000_left_arm_long_wrist_latest:1+protections:1
elbow_motor_protection,elbow_motor_protection,subassembly,1,0,2,,12.2,87.6,31.3,78.2,False,,000_left_arm_long_wrist_latest:1+protections:1+elbow_motor_protection:1
Component38,Component38,part,1,1,0,elbow_protection,6.1,43.8,31.3,78.2,False,,000_left_arm_long_wrist_latest:1+protections:1+elbow_motor_protection:1+Component38:1
Component39,Component39,part,1,1,0,elbow_protection,6.1,43.8,31.3,78.2,False,,000_left_arm_long_wrist_latest:1+protections:1+elbow_motor_protection:1+Component39:1
elbow_shaft,elbow_shaft,subassembly,1,0,2,,15.2,46.6,84.0,82.3,False,,000_left_arm_long_wrist_latest:1+protections:1+elbow_shaft:1
Component42,Component42,part,1,1,0,shoulder_protection,7.6,46.6,11.0,82.3,False,,000_left_arm_long_wrist_latest:1+protections:1+elbow_shaft:1+Component42:1
Component43,Component43,part,1,1,0,shoulder_protection,7.6,46.6,11.0,82.3,False,,000_left_arm_long_wrist_latest:1+protections:1+elbow_shaft:1+Component43:1
shoulder_pitch_protection,shoulder_pitch_protection,subassembly,1,0,2,,24.9,38.5,86.2,95.1,False,,000_left_arm_long_wrist_latest:1+protections:1+shoulder_pitch_protection:1
Component34,Component34,part,1,1,0,measured_shoulder_protection,12.5,38.5,86.2,47.5,False,,000_left_arm_long_wrist_latest:1+protections:1+shoulder_pitch_protection:1+Component34:1
Component35,Component35,part,1,1,0,measured_shoulder_protection,12.5,38.5,86.2,47.5,False,,000_left_arm_long_wrist_latest:1+protections:1+shoulder_pitch_protection:1+Component35:1
shoulder_roll_shaft,shoulder_roll_shaft,subassembly,1,0,2,,15.9,84.0,46.6,82.3,False,,000_left_arm_long_wrist_latest:1+protections:1+shoulder_roll_shaft:1
Component40,Component40,part,1,1,0,shoulder_protection,7.9,11.5,46.6,82.3,False,,000_left_arm_long_wrist_latest:1+protections:1+shoulder_roll_shaft:1+Component40:1
Component41,Component41,part,1,1,0,shoulder_protection,7.9,11.5,46.6,82.3,False,,000_left_arm_long_wrist_latest:1+protections:1+shoulder_roll_shaft:1+Component41:1
shoulder_yaw_protection,shoulder_yaw_protection,subassembly,2,12,2,,19.2,86.5,86.5,32.0,False,,000_left_arm_long_wrist_latest:1+protections:1+shoulder_yaw_protection:1
Component36,Component36,part,2,1,0,shoulder_yaw_protection,8.3,43.3,86.5,32.0,False,,000_left_arm_long_wrist_latest:1+protections:1+shoulder_yaw_protection:1+Component36:1
Component37,Component37,part,2,1,0,shoulder_yaw_protection,8.3,43.3,86.5,32.0,False,,000_left_arm_long_wrist_latest:1+protections:1+shoulder_yaw_protection:1+Component37:1
schematics,schematics,subassembly,1,0,5,,0.0,0.0,0.0,0.0,False,,000_left_arm_long_wrist_latest:1+schematics:2
robstride02_sketch,robstride02_sketch,empty,3,0,0,,0.0,0.0,0.0,0.0,False,,000_left_arm_long_wrist_latest:1+schematics:2+robstride02_sketch:1
robstride03_cross_section,robstride03_cross_section,empty,1,0,0,,0.0,0.0,0.0,0.0,False,,000_left_arm_long_wrist_latest:1+schematics:2+robstride03_cross_section:1
robstride06_cross_section,robstride06_cross_section,empty,1,0,0,,0.0,0.0,0.0,0.0,False,,000_left_arm_long_wrist_latest:1+schematics:2+robstride06_cross_section:1
shoulder_pitch:shoulder_roll,shoulder_pitch_shoulder_roll,subassembly,1,0,3,,175.7,59.5,134.2,82.8,False,,000_left_arm_long_wrist_latest:1+shoulder_pitch:shoulder_roll:2
CNC_arm01_x2_shoulder_roll_front_bearing_retainer,CNC_arm01_x2_shoulder_roll_front_bearing_retainer,part,1,1,0,Aluminum 6061,55.7,10.8,123.4,82.8,False,,000_left_arm_long_wrist_latest:1+shoulder_pitch:shoulder_roll:2+CNC_arm01_x2_shoulder_roll_front_bearing_retainer:1
CNC_arm02_x2_shoulder_roll_back_bearing_retainer,CNC_arm02_x2_shoulder_roll_back_bearing_retainer,part,1,1,0,Aluminum 6061,68.2,20.0,123.4,82.8,False,,000_left_arm_long_wrist_latest:1+shoulder_pitch:shoulder_roll:2+CNC_arm02_x2_shoulder_roll_back_bearing_retainer:1
CNC_leg02_x7_RS03_shaft_coupler,CNC_leg02_x7_RS03_shaft_coupler,part,1,1,0,Aluminum 6061,51.8,50.0,50.0,22.1,False,,000_left_arm_long_wrist_latest:1+shoulder_pitch:shoulder_roll:2+CNC_leg02_x7_RS03_shaft_coupler:1
shoulder_roll:shoulder_yaw,shoulder_roll_shoulder_yaw,subassembly,1,0,5,,580.8,110.6,110.6,156.8,False,,000_left_arm_long_wrist_latest:1+shoulder_roll:shoulder_yaw:2
3DP_arm05_x4_RS02_shaft_bearing_retainer,3DP_arm05_x4_RS02_shaft_bearing_retainer,part,2,1,0,Nylon 12 (with Formlabs Fuse 1 3D Printer),70.6,79.5,79.5,45.5,False,,000_left_arm_long_wrist_latest:1+shoulder_roll:shoulder_yaw:2+3DP_arm05_x4_RS02_shaft_bearing_retainer:1
CNC_arm03_x2_shoulder_roll_output_shaft,CNC_arm03_x2_shoulder_roll_output_shaft,part,1,1,0,Aluminum 6061,42.2,16.1,38.6,79.8,False,,000_left_arm_long_wrist_latest:1+shoulder_roll:shoulder_yaw:2+CNC_arm03_x2_shoulder_roll_output_shaft:1
CNC_arm04_x4_shoulder_elbow_support_shaft,CNC_arm04_x4_shoulder_elbow_support_shaft,part,2,1,0,Aluminum 6061,35.0,13.3,38.6,79.8,False,,000_left_arm_long_wrist_latest:1+shoulder_roll:shoulder_yaw:2+CNC_arm04_x4_shoulder_elbow_support_shaft:1
CNC_arm10_x4_r03_back_cover,CNC_arm10_x4_r03_back_cover,part,2,1,0,Aluminum 6061,38.7,78.5,78.5,20.0,False,,000_left_arm_long_wrist_latest:1+shoulder_roll:shoulder_yaw:2+CNC_arm10_x4_r03_back_cover:1
robstride_02-No_back_cover,robstride_02-No_back_cover,subassembly,3,0,2,,394.2,95.1,95.1,43.2,False,,000_left_arm_long_wrist_latest:1+shoulder_roll:shoulder_yaw:2+robstride_02-No_back_cover:1
02-3D-20211009(1).stp,02-3D-20211009_1_.stp,subassembly,3,0,1,,112.9,95.1,95.1,43.2,False,,000_left_arm_long_wrist_latest:1+shoulder_roll:shoulder_yaw:2+robstride_02-No_back_cover:1+02-3D-20211009(1).stp:1
3_1_02_067_0020_ASM_1_ASM.stp,3_1_02_067_0020_ASM_1_ASM.stp,subassembly,3,0,15,,112.9,110.6,110.6,43.2,False,,000_left_arm_long_wrist_latest:1+shoulder_roll:shoulder_yaw:2+robstride_02-No_back_cover:1+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1
1_1_04_EB672-503_1.stp,1_1_04_EB672-503_1.stp,part,3,1,0,Aluminum A356 T6,21.4,78.5,78.5,12.0,False,,000_left_arm_long_wrist_latest:1+shoulder_roll:shoulder_yaw:2+robstride_02-No_back_cover:1+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+1_1_04_EB672-503_1.stp:1
1_1_06_EB673-516_1.stp,1_1_06_EB673-516_1.stp,part,3,19,0,Aluminum A356 T6; Steel,60.3,78.5,78.5,30.0,False,,000_left_arm_long_wrist_latest:1+shoulder_roll:shoulder_yaw:2+robstride_02-No_back_cover:1+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+1_1_06_EB673-516_1.stp:1
1_1_31_PL674-504_1.stp,1_1_31_PL674-504_1.stp,part,3,1,0,Steel,0.9,6.0,5.0,19.8,False,,000_left_arm_long_wrist_latest:1+shoulder_roll:shoulder_yaw:2+robstride_02-No_back_cover:1+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+1_1_31_PL674-504_1.stp:1
1_2_04_670601_1.stp,1_2_04_670601_1.stp,part,3,1,0,Steel,7.8,37.0,37.0,3.0,False,,000_left_arm_long_wrist_latest:1+shoulder_roll:shoulder_yaw:2+robstride_02-No_back_cover:1+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+1_2_04_670601_1.stp:1
1_2_05_030080_1.stp,1_2_05_030080_1.stp,part,3,2,0,Steel,0.8,5.6,10.4,5.6,False,,000_left_arm_long_wrist_latest:1+shoulder_roll:shoulder_yaw:2+robstride_02-No_back_cover:1+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+1_2_05_030080_1.stp:1
1_2_05_QT-170_1.stp,1_2_05_QT-170_1.stp,part,12,2,0,Steel,0.2,4.0,4.0,5.6,False,,000_left_arm_long_wrist_latest:1+shoulder_roll:shoulder_yaw:2+robstride_02-No_back_cover:1+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+1_2_05_QT-170_1.stp:1
1_2_05_QT-647_1.stp,1_2_05_QT-647_1.stp,part,9,1,0,Steel,0.0,3.0,15.7,3.0,False,,000_left_arm_long_wrist_latest:1+shoulder_roll:shoulder_yaw:2+robstride_02-No_back_cover:1+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+1_2_05_QT-647_1.stp:1
1_2_06_000392_1.stp,1_2_06_000392_1.stp,part,3,1,0,Steel,1.2,38.5,38.2,0.7,False,,000_left_arm_long_wrist_latest:1+shoulder_roll:shoulder_yaw:2+robstride_02-No_back_cover:1+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+1_2_06_000392_1.stp:1
1_2_16_001330_ASM_1_ASM.stp,1_2_16_001330_ASM_1_ASM.stp,subassembly,3,0,1,,12.4,59.8,69.9,7.2,False,,000_left_arm_long_wrist_latest:1+shoulder_roll:shoulder_yaw:2+robstride_02-No_back_cover:1+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+1_2_16_001330_ASM_1_ASM.stp:1
PCBMODEL_ASM_1_ASM.stp,PCBMODEL_ASM_1_ASM.stp,subassembly,3,0,3,,12.4,59.8,69.9,7.2,False,,000_left_arm_long_wrist_latest:1+shoulder_roll:shoulder_yaw:2+robstride_02-No_back_cover:1+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+1_2_16_001330_ASM_1_ASM.stp:1+PCBMODEL_ASM_1_ASM.stp:1
BOARD-17_1.stp,BOARD-17_1.stp,part,3,1,0,FR4,7.7,59.8,57.3,1.6,False,,000_left_arm_long_wrist_latest:1+shoulder_roll:shoulder_yaw:2+robstride_02-No_back_cover:1+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+1_2_16_001330_ASM_1_ASM.stp:1+PCBMODEL_ASM_1_ASM.stp:1+BOARD-17_1.stp:1
JRZS-J1_ASM_1_ASM.stp,JRZS-J1_ASM_1_ASM.stp,subassembly,3,0,1,,2.4,15.5,12.6,7.2,False,,000_left_arm_long_wrist_latest:1+shoulder_roll:shoulder_yaw:2+robstride_02-No_back_cover:1+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+1_2_16_001330_ASM_1_ASM.stp:1+PCBMODEL_ASM_1_ASM.stp:1+JRZS-J1_ASM_1_ASM.stp:1
JRZS-J2_ASM_1_ASM.stp,JRZS-J2_ASM_1_ASM.stp,subassembly,3,0,1,,2.4,15.5,12.6,7.2,False,,000_left_arm_long_wrist_latest:1+shoulder_roll:shoulder_yaw:2+robstride_02-No_back_cover:1+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+1_2_16_001330_ASM_1_ASM.stp:1+PCBMODEL_ASM_1_ASM.stp:1+JRZS-J2_ASM_1_ASM.stp:1
CONN-TH_4P-XT30PW-M_ASM_1_ASM.stp,CONN-TH_4P-XT30PW-M_ASM_1_ASM.stp,subassembly,6,0,1,,2.4,15.5,12.6,7.2,False,,000_left_arm_long_wrist_latest:1+shoulder_roll:shoulder_yaw:2+robstride_02-No_back_cover:1+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+1_2_16_001330_ASM_1_ASM.stp:1+PCBMODEL_ASM_1_ASM.stp:1+JRZS-J2_ASM_1_ASM.stp:1+CONN-TH_4P-XT30PW-M_ASM_1_ASM.stp:1
SOLID-183013_1.stp,SOLID-183013_1.stp,part,6,1,0,Discrete Component,2.4,15.5,12.6,7.2,False,,000_left_arm_long_wrist_latest:1+shoulder_roll:shoulder_yaw:2+robstride_02-No_back_cover:1+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+1_2_16_001330_ASM_1_ASM.stp:1+PCBMODEL_ASM_1_ASM.stp:1+JRZS-J2_ASM_1_ASM.stp:1+CONN-TH_4P-XT30PW-M_ASM_1_ASM.stp:1+SOLID-183013_1.stp:1
shaft 1_1_02_EB671-502_1.stp,shaft_1_1_02_EB671-502_1.stp,part,3,1,0,Aluminum A356 T6,7.3,30.0,30.0,5.5,False,,000_left_arm_long_wrist_latest:1+shoulder_roll:shoulder_yaw:2+robstride_02-No_back_cover:1+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+shaft 1_1_02_EB671-502_1.stp:1
Component21,Component21,part,3,1,0,core_material,281.3,68.0,68.0,24.0,False,,000_left_arm_long_wrist_latest:1+shoulder_roll:shoulder_yaw:2+robstride_02-No_back_cover:1+Component21:1
shoulder_yaw:elbow,shoulder_yaw_elbow,subassembly,1,0,3,,147.6,79.3,59.5,152.8,False,,000_left_arm_long_wrist_latest:1+shoulder_yaw:elbow:2
3DP_arm06_x4_RS02_shaft_coupler,3DP_arm06_x4_RS02_shaft_coupler,subassembly,1,1,6,,67.5,40.0,55.0,71.2,False,,000_left_arm_long_wrist_latest:1+shoulder_yaw:elbow:2+3DP_arm06_x4_RS02_shaft_coupler:1
Knurled Insert M3xH8,Knurled_Insert_M3xH8,part,6,1,0,Brass,0.5,4.2,8.5,4.2,False,,000_left_arm_long_wrist_latest:1+shoulder_yaw:elbow:2+3DP_arm06_x4_RS02_shaft_coupler:1+Knurled Insert M3xH8:1
CNC_arm07_x2_elbow_front_bearing_retainer,CNC_arm07_x2_elbow_front_bearing_retainer,part,1,1,0,Aluminum 6061,33.6,79.3,15.3,90.7,False,,000_left_arm_long_wrist_latest:1+shoulder_yaw:elbow:2+CNC_arm07_x2_elbow_front_bearing_retainer:1
CNC_arm08_x2_elbow_back_bearing_retainer,CNC_arm08_x2_elbow_back_bearing_retainer,part,1,1,0,Aluminum 6061,46.5,78.2,21.3,91.5,False,,000_left_arm_long_wrist_latest:1+shoulder_yaw:elbow:2+CNC_arm08_x2_elbow_back_bearing_retainer:1
000_right_arm_long_wrist_latest,000_right_arm_long_wrist_latest,subassembly,1,0,157,,4599.7,336.0,482.3,522.0,True,,000_right_arm_long_wrist_latest:1
001_right_wrist_long_latest,001_right_wrist_long_latest,subassembly,1,0,4,,867.6,80.7,75.1,217.3,True,,000_right_arm_long_wrist_latest:1+001_right_wrist_long_latest:1
3DP_arm11_x2_wrist_roll,3DP_arm11_x2_wrist_roll,part,1,1,0,Nylon 12 (with Formlabs Fuse 1 3D Printer),72.1,68.6,47.1,122.3,False,,000_right_arm_long_wrist_latest:1+001_right_wrist_long_latest:1+3DP_arm11_x2_wrist_roll:1
bearings,bearings,subassembly,1,0,6,,89.7,301.0,137.1,102.3,False,,000_right_arm_long_wrist_latest:1+bearings:1
elbow:wrist_roll,elbow_wrist_roll,subassembly,1,0,4,,189.1,211.5,187.2,143.0,False,,000_right_arm_long_wrist_latest:1+elbow:wrist_roll:1
CNC_arm09_x2_elbow_roll_output_shaft,CNC_arm09_x2_elbow_roll_output_shaft,part,1,1,0,Aluminum 6061,44.7,38.6,16.5,79.8,False,,000_right_arm_long_wrist_latest:1+elbow:wrist_roll:1+CNC_arm09_x2_elbow_roll_output_shaft:1
protections,protections,subassembly,1,0,6,,106.7,87.6,90.8,313.6,False,,000_right_arm_long_wrist_latest:1+protections:1
elbow_motor_protection,elbow_motor_protection,subassembly,1,0,2,,12.2,87.6,31.3,78.2,False,,000_right_arm_long_wrist_latest:1+protections:1+elbow_motor_protection:1
Component38,Component38,part,1,1,0,elbow_protection,6.1,43.8,31.3,78.2,False,,000_right_arm_long_wrist_latest:1+protections:1+elbow_motor_protection:1+Component38:1
Component39,Component39,part,1,1,0,elbow_protection,6.1,43.8,31.3,78.2,False,,000_right_arm_long_wrist_latest:1+protections:1+elbow_motor_protection:1+Component39:1
